group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
03 iter_iter_opti,iter_hyb_opti,5,,,88226578.0,ns,1496
03 iter_iter_opti,iter_hyb_opti,5,,,87732774.0,ns,1513
03 iter_iter_opti,iter_hyb_opti,5,,,92111213.0,ns,1530
03 iter_iter_opti,iter_hyb_opti,5,,,93427634.0,ns,1547
03 iter_iter_opti,iter_hyb_opti,5,,,94268696.0,ns,1564
03 iter_iter_opti,iter_hyb_opti,5,,,96507954.0,ns,1581
03 iter_iter_opti,iter_hyb_opti,5,,,96453939.0,ns,1598
03 iter_iter_opti,iter_hyb_opti,5,,,97763968.0,ns,1615
03 iter_iter_opti,iter_hyb_opti,5,,,99613422.0,ns,1632
03 iter_iter_opti,iter_hyb_opti,5,,,100725865.0,ns,1649
03 iter_iter_opti,iter_hyb_opti,5,,,100785797.0,ns,1666
03 iter_iter_opti,iter_hyb_opti,5,,,104156214.0,ns,1683
03 iter_iter_opti,iter_hyb_opti,5,,,109808334.0,ns,1700
